Date,Open,High,Low,Close,Volume,Ticker,ATR_14,RSI_14,P/E,Market_Cap,MA20,MA200,Sector
2024-07-10,172.737,172.737,169.612,171.57,1971000,ZTS,3.441,49.354,28.56,70823690240,170.973,174.155,Health Care
2024-07-11,172.875,176.574,172.084,175.773,1989900,ZTS,3.649,64.519,28.56,70823690240,170.934,174.167,Health Care
2024-07-12,177.019,177.721,175.842,177.058,1672800,ZTS,3.423,67.91,28.56,70823690240,171.092,174.18,Health Care
2024-07-15,176.603,178.848,175.852,176.01,2216500,ZTS,3.366,62.307,28.56,70823690240,171.421,174.192,Health Care
2024-07-16,176.129,181.192,175.812,180.885,1939900,ZTS,3.634,73.875,28.56,70823690240,172.032,174.239,Health Care
2024-07-17,179.986,182.794,178.562,180.035,2190800,ZTS,3.714,69.577,28.56,70823690240,172.583,174.285,Health Care
2024-07-18,178.986,182.634,177.608,177.668,2171100,ZTS,3.889,58.624,28.56,70823690240,173.078,174.32,Health Care
2024-07-19,178.471,178.937,174.635,177.023,2131400,ZTS,3.944,55.862,28.56,70823690240,173.613,174.357,Health Care
2024-07-22,179.224,180.582,177.222,179.184,1532900,ZTS,3.893,62.668,28.56,70823690240,174.112,174.417,Health Care
2024-07-23,179.551,180.592,177.688,177.817,1329400,ZTS,3.761,56.324,28.56,70823690240,174.506,174.467,Health Care
2024-07-24,177.767,179.264,176.835,178.094,1309300,ZTS,3.583,57.335,28.56,70823690240,175.105,174.513,Health Care
2024-07-25,179.422,184.825,178.193,179.184,2473700,ZTS,4.003,61.387,28.56,70823690240,175.614,174.547,Health Care
2024-07-26,180.671,182.248,177.698,178.273,2437300,ZTS,4.076,56.233,28.56,70823690240,175.802,174.582,Health Care
2024-07-29,179.056,181.484,177.589,180.245,1302900,ZTS,4.052,63.816,28.56,70823690240,176.242,174.621,Health Care
2024-07-30,180.384,183.179,178.471,180.245,2271300,ZTS,4.139,63.816,28.56,70823690240,176.721,174.654,Health Care
2024-07-31,180.909,181.663,178.263,178.471,1740100,ZTS,4.041,52.851,28.56,70823690240,177.001,174.691,Health Care
2024-08-01,179.472,182.327,179.026,180.83,1987800,ZTS,4.016,62.687,28.56,70823690240,177.359,174.739,Health Care
2024-08-02,180.017,181.93,176.974,179.016,2699600,ZTS,4.142,52.897,28.56,70823690240,177.659,174.775,Health Care
2024-08-05,174.644,176.736,170.739,173.296,3197400,ZTS,4.693,33.731,28.56,70823690240,177.649,174.786,Health Care
2024-08-06,183.388,188.166,182.396,183.675,3832500,ZTS,6.05,62.317,28.56,70823690240,178.218,174.872,Health Care
2024-08-07,184.379,188.562,182.892,183.16,2097100,ZTS,5.999,60.814,28.56,70823690240,178.797,174.963,Health Care
2024-08-08,183.893,187.194,183.883,186.659,1734100,ZTS,5.737,67.042,28.56,70823690240,179.341,175.077,Health Care
2024-08-09,186.728,187.977,183.556,183.635,1881700,ZTS,5.562,57.872,28.56,70823690240,179.67,175.178,Health Care
2024-08-12,183.249,183.635,180.751,182.208,1638100,ZTS,5.205,53.859,28.56,70823690240,179.98,175.268,Health Care
2024-08-13,183.011,187.392,183.011,186.738,1732700,ZTS,5.202,63.203,28.56,70823690240,180.273,175.399,Health Care
2024-08-14,186.411,186.857,180.899,181.782,2153100,ZTS,5.303,50.335,28.56,70823690240,180.36,175.532,Health Care
2024-08-15,182.912,184.547,181.118,182.476,1891900,ZTS,5.053,51.916,28.56,70823690240,180.601,175.679,Health Care
2024-08-16,182.119,183.001,180.661,182.109,1588400,ZTS,4.691,50.927,28.56,70823690240,180.855,175.819,Health Care
2024-08-19,182.198,182.912,180.969,182.872,1637000,ZTS,4.325,53.074,28.56,70823690240,181.039,175.961,Health Care
2024-08-20,182.872,183.15,181.306,182.0,1186400,ZTS,3.994,50.18,28.56,70823690240,181.248,176.126,Health Care
2024-08-21,182.664,182.922,180.235,181.306,1246800,ZTS,3.82,47.788,28.56,70823690240,181.409,176.241,Health Care
2024-08-22,181.811,182.743,179.928,180.582,1135800,ZTS,3.686,45.195,28.56,70823690240,181.479,176.345,Health Care
2024-08-23,181.266,181.346,178.61,179.323,1262400,ZTS,3.559,40.757,28.56,70823690240,181.531,176.439,Health Care
2024-08-26,179.462,180.999,178.947,179.978,1015900,ZTS,3.358,44.052,28.56,70823690240,181.518,176.517,Health Care
2024-08-27,180.394,181.494,179.839,180.513,1423900,ZTS,3.131,46.842,28.56,70823690240,181.531,176.579,Health Care
2024-08-28,180.513,183.001,180.513,181.316,1485400,ZTS,3.045,51.067,28.56,70823690240,181.674,176.646,Health Care
2024-08-29,182.307,183.1,180.889,181.296,1359900,ZTS,2.934,50.951,28.56,70823690240,181.697,176.72,Health Care
2024-08-30,181.494,182.614,179.403,181.891,2328500,ZTS,2.971,54.509,28.56,70823690240,181.841,176.799,Health Care
2024-09-03,181.118,183.14,180.87,181.97,1680900,ZTS,2.878,55.011,28.56,70823690240,182.274,176.859,Health Care
2024-09-04,181.593,185.876,179.978,185.697,1870800,ZTS,3.28,71.854,28.56,70823690240,182.375,176.929,Health Care
2024-09-05,186.024,186.411,184.22,184.964,1465700,ZTS,3.135,66.224,28.56,70823690240,182.466,176.985,Health Care
2024-09-06,185.826,188.78,185.43,187.581,2710100,ZTS,3.226,74.461,28.56,70823690240,182.512,177.063,Health Care
2024-09-09,188.889,191.922,188.433,190.059,2652700,ZTS,3.375,79.835,28.56,70823690240,182.833,177.147,Health Care
2024-09-10,190.059,191.09,186.183,189.692,2675600,ZTS,3.579,77.066,28.56,70823690240,183.207,177.216,Health Care
2024-09-11,189.048,189.484,184.815,188.334,1387900,ZTS,3.752,67.119,28.56,70823690240,183.287,177.276,Health Care
2024-09-12,188.324,189.206,185.509,189.048,1046000,ZTS,3.745,69.506,28.56,70823690240,183.65,177.334,Health Care
2024-09-13,188.909,190.941,188.483,189.424,1725200,ZTS,3.573,70.797,28.56,70823690240,183.998,177.402,Health Care
2024-09-16,190.574,192.755,189.543,192.557,1263400,ZTS,3.541,79.232,28.56,70823690240,184.52,177.494,Health Care
2024-09-17,192.785,194.599,192.309,194.004,1962900,ZTS,3.374,82.003,28.56,70823690240,185.077,177.599,Health Care
2024-09-18,195.085,196.661,192.676,194.767,1993800,ZTS,3.456,83.355,28.56,70823690240,185.715,177.704,Health Care
2024-09-19,196.502,198.584,189.643,191.556,2463100,ZTS,4.187,61.082,28.56,70823690240,186.228,177.781,Health Care
2024-09-20,191.258,192.854,189.405,190.961,3520700,ZTS,4.089,57.783,28.56,70823690240,186.747,177.839,Health Care
2024-09-23,191.129,191.972,189.415,191.903,1315700,ZTS,3.885,61.575,28.56,70823690240,187.375,177.915,Health Care
2024-09-24,193.261,194.004,191.209,192.002,2045100,ZTS,3.739,61.989,28.56,70823690240,187.977,177.98,Health Care
2024-09-25,192.15,194.074,189.137,189.861,1906300,ZTS,3.899,48.851,28.56,70823690240,188.444,178.035,Health Care
2024-09-26,190.445,193.459,190.198,193.172,1556100,ZTS,3.859,62.886,28.56,70823690240,189.037,178.092,Health Care
2024-09-27,193.945,195.788,192.725,193.112,1343700,ZTS,3.753,62.53,28.56,70823690240,189.628,178.126,Health Care
2024-09-30,193.31,194.292,191.893,193.677,1838200,ZTS,3.572,64.717,28.56,70823690240,190.217,178.152,Health Care
2024-10-01,193.746,194.292,189.415,192.725,1951200,ZTS,3.746,58.124,28.56,70823690240,190.755,178.145,Health Care
2024-10-02,191.833,192.696,189.593,190.783,1233300,ZTS,3.664,46.874,28.56,70823690240,191.009,178.114,Health Care
2024-10-03,190.217,190.654,188.344,189.325,1325000,ZTS,3.501,40.149,28.56,70823690240,191.227,178.095,Health Care
2024-10-04,189.325,190.198,187.353,188.374,1697700,ZTS,3.413,36.233,28.56,70823690240,191.267,178.07,Health Care
2024-10-07,188.423,188.463,185.013,185.648,1847300,ZTS,3.418,27.398,28.56,70823690240,191.046,178.023,Health Care
2024-10-08,185.37,187.6,185.023,185.737,1990100,ZTS,3.306,28.06,28.56,70823690240,190.848,177.995,Health Care
2024-10-09,185.648,188.78,185.38,188.512,965400,ZTS,3.319,45.809,28.56,70823690240,190.857,177.979,Health Care
2024-10-10,188.106,189.107,187.273,188.622,1153600,ZTS,3.121,46.408,28.56,70823690240,190.836,177.963,Health Care
2024-10-11,188.552,191.139,188.047,188.423,1819900,ZTS,3.117,45.356,28.56,70823690240,190.786,177.944,Health Care
2024-10-14,188.503,191.357,188.136,190.971,1616400,ZTS,3.131,59.105,28.56,70823690240,190.707,177.93,Health Care
2024-10-15,190.604,194.113,190.267,190.713,1414600,ZTS,3.226,57.419,28.56,70823690240,190.542,177.914,Health Care
2024-10-16,190.327,194.173,190.089,192.745,1591500,ZTS,3.341,66.194,28.56,70823690240,190.441,177.906,Health Care
2024-10-17,194.004,194.837,189.226,189.335,1701200,ZTS,3.643,47.314,28.56,70823690240,190.33,177.886,Health Care
2024-10-18,189.494,191.804,188.84,191.595,1576400,ZTS,3.553,56.749,28.56,70823690240,190.362,177.895,Health Care
2024-10-21,190.802,191.318,187.531,187.799,959500,ZTS,3.621,42.127,28.56,70823690240,190.157,177.879,Health Care
2024-10-22,186.768,188.166,185.588,187.858,1441900,ZTS,3.482,42.395,28.56,70823690240,189.949,177.86,Health Care
2024-10-23,187.749,188.324,185.925,187.343,1339500,ZTS,3.337,40.517,28.56,70823690240,189.823,177.832,Health Care
2024-10-24,185.925,186.609,178.491,179.918,4485900,ZTS,4.073,23.335,28.56,70823690240,189.161,177.768,Health Care
2024-10-25,179.908,180.443,178.104,178.441,2622900,ZTS,3.842,21.265,28.56,70823690240,188.427,177.682,Health Care
2024-10-28,179.948,181.504,179.125,181.167,1909700,ZTS,3.738,33.775,28.56,70823690240,187.802,177.62,Health Care
2024-10-29,180.424,182.803,179.462,179.69,1696000,ZTS,3.685,30.723,28.56,70823690240,187.15,177.54,Health Care
2024-10-30,178.352,182.208,178.233,181.147,1957800,ZTS,3.724,37.185,28.56,70823690240,186.668,177.496,Health Care
2024-10-31,179.073,180.424,177.602,177.642,2120000,ZTS,3.7,29.538,28.56,70823690240,186.084,177.445,Health Care
2024-11-01,178.834,181.944,178.059,180.792,2838600,ZTS,3.78,41.921,28.56,70823690240,185.705,177.41,Health Care
2024-11-04,175.515,178.029,172.485,174.065,4164000,ZTS,4.384,29.253,28.56,70823690240,185.126,177.351,Health Care
2024-11-05,173.449,175.674,171.153,174.154,2453800,ZTS,4.402,29.579,28.56,70823690240,184.547,177.279,Health Care
2024-11-06,177.383,177.781,168.232,169.285,5362100,ZTS,5.088,22.932,28.56,70823690240,183.585,177.198,Health Care
2024-11-07,171.491,173.677,168.56,173.141,3781300,ZTS,5.092,36.06,28.56,70823690240,182.811,177.147,Health Care
2024-11-08,173.141,175.972,172.117,175.694,3243400,ZTS,4.927,43.425,28.56,70823690240,182.175,177.102,Health Care
2024-11-11,175.803,177.244,173.886,175.028,3399500,ZTS,4.718,41.971,28.56,70823690240,181.378,177.032,Health Care
2024-11-12,174.273,175.386,172.644,172.852,2704100,ZTS,4.455,37.264,28.56,70823690240,180.485,176.946,Health Care
2024-11-13,174.204,176.37,173.796,175.913,2375300,ZTS,4.33,46.923,28.56,70823690240,179.643,176.882,Health Care
2024-11-14,176.35,177.83,172.703,173.518,3009800,ZTS,4.436,41.197,28.56,70823690240,178.852,176.824,Health Care
2024-11-15,171.898,175.943,169.663,174.025,3426500,ZTS,4.682,42.898,28.56,70823690240,177.974,176.761,Health Care
2024-11-18,173.021,176.072,172.554,175.297,3172900,ZTS,4.527,47.313,28.56,70823690240,177.348,176.705,Health Care
2024-11-19,173.767,175.376,172.137,174.442,2208300,ZTS,4.355,44.638,28.56,70823690240,176.678,176.64,Health Care
2024-11-20,175.297,176.28,172.723,174.551,2187300,ZTS,4.249,45.096,28.56,70823690240,176.038,176.546,Health Care
2024-11-21,174.581,176.529,173.439,175.585,2019500,ZTS,4.094,49.643,28.56,70823690240,175.821,176.452,Health Care
2024-11-22,175.227,176.936,175.158,175.833,1854600,ZTS,3.785,50.774,28.56,70823690240,175.691,176.366,Health Care
2024-11-25,175.873,177.662,175.028,177.572,4558300,ZTS,3.632,58.331,28.56,70823690240,175.511,176.281,Health Care
2024-11-26,177.314,177.513,173.727,174.581,2539600,ZTS,3.66,44.709,28.56,70823690240,175.256,176.184,Health Care
2024-11-27,174.154,178.129,173.886,175.615,2315800,ZTS,3.738,49.418,28.56,70823690240,174.979,176.157,Health Care
2024-11-29,175.803,176.678,174.124,174.134,1543400,ZTS,3.58,43.319,28.56,70823690240,174.804,176.12,Health Care
2024-12-02,174.661,175.784,172.624,175.684,2391500,ZTS,3.524,50.674,28.56,70823690240,174.549,176.064,Health Care
2024-12-03,175.585,180.245,175.436,175.813,2679000,ZTS,3.695,51.281,28.56,70823690240,174.636,176.014,Health Care
2024-12-04,173.488,177.363,173.429,174.204,2687000,ZTS,3.727,43.563,28.56,70823690240,174.638,175.965,Health Care
2024-12-05,174.154,175.406,172.614,173.657,2442000,ZTS,3.603,41.137,28.56,70823690240,174.857,175.905,Health Care
2024-12-06,173.657,176.42,173.3,175.336,2551200,ZTS,3.538,50.842,28.56,70823690240,174.967,175.812,Health Care
2024-12-09,174.76,178.635,173.965,177.016,2387300,ZTS,3.689,58.698,28.56,70823690240,175.033,175.724,Health Care
2024-12-10,176.747,177.373,175.078,175.585,1678200,ZTS,3.503,50.727,28.56,70823690240,175.061,175.631,Health Care
2024-12-11,175.138,177.244,174.691,176.042,1782400,ZTS,3.377,53.076,28.56,70823690240,175.22,175.53,Health Care
2024-12-12,175.823,178.556,175.436,177.701,1936000,ZTS,3.342,60.886,28.56,70823690240,175.31,175.432,Health Care
2024-12-13,177.84,180.692,175.505,177.046,1650300,ZTS,3.588,56.591,28.56,70823690240,175.486,175.34,Health Care
2024-12-16,176.857,178.148,174.671,174.691,1938800,ZTS,3.574,43.791,28.56,70823690240,175.519,175.272,Health Care
2024-12-17,173.886,176.191,168.441,169.703,3018300,ZTS,4.131,28.202,28.56,70823690240,175.24,175.195,Health Care
2024-12-18,168.987,169.852,165.837,165.947,2728300,ZTS,4.115,21.539,28.56,70823690240,174.815,175.111,Health Care
2024-12-19,165.529,166.374,162.33,162.479,3713700,ZTS,4.106,17.209,28.56,70823690240,174.211,175.018,Health Care
2024-12-20,162.717,165.331,162.489,163.79,6220100,ZTS,3.938,23.887,28.56,70823690240,173.621,174.942,Health Care
2024-12-23,163.79,164.774,161.694,163.234,2437800,ZTS,3.824,22.98,28.56,70823690240,172.992,174.86,Health Care
2024-12-24,162.658,163.989,161.704,163.651,1023600,ZTS,3.619,25.431,28.56,70823690240,172.295,174.774,Health Care
2024-12-26,162.678,164.734,161.982,164.466,2167200,ZTS,3.503,30.42,28.56,70823690240,171.79,174.702,Health Care
2024-12-27,163.9,165.47,162.479,163.552,1800100,ZTS,3.435,27.995,28.56,70823690240,171.187,174.651,Health Care
2024-12-30,162.847,163.005,160.422,161.207,1531400,ZTS,3.394,22.651,28.56,70823690240,170.54,174.6,Health Care
2024-12-31,161.863,162.707,160.839,161.893,1327400,ZTS,3.191,27.331,28.56,70823690240,169.851,174.558,Health Care
2025-01-02,163.82,164.605,160.969,161.575,2232800,ZTS,3.25,26.474,28.56,70823690240,169.139,174.525,Health Care
2025-01-03,161.207,162.827,159.568,162.27,2206400,ZTS,3.251,31.867,28.56,70823690240,168.542,174.483,Health Care
2025-01-06,161.734,166.513,161.008,164.844,2733900,ZTS,3.552,48.114,28.56,70823690240,168.101,174.464,Health Care
2025-01-07,162.161,164.446,160.333,162.449,2488500,ZTS,3.68,38.307,28.56,70823690240,167.457,174.447,Health Care
2025-01-08,161.932,164.089,160.352,163.969,2353200,ZTS,3.687,46.322,28.56,70823690240,166.805,174.434,Health Care
2025-01-10,162.558,163.949,161.843,162.28,3179500,ZTS,3.479,39.708,28.56,70823690240,166.139,174.418,Health Care
2025-01-13,162.509,165.808,161.644,165.261,2306100,ZTS,3.57,53.288,28.56,70823690240,165.6,174.427,Health Care
2025-01-14,165.36,166.076,160.551,163.363,3608200,ZTS,3.831,45.723,28.56,70823690240,164.883,174.413,Health Care
2025-01-15,165.042,166.91,164.337,166.106,2988300,ZTS,3.793,56.112,28.56,70823690240,164.336,174.409,Health Care
2025-01-16,165.4,168.699,164.874,168.292,2804400,ZTS,3.797,62.682,28.56,70823690240,164.017,174.427,Health Care
2025-01-17,167.825,168.59,164.754,164.834,4657200,ZTS,3.802,49.231,28.56,70823690240,163.773,174.438,Health Care
2025-01-21,166.08,167.266,164.136,166.967,4702600,ZTS,3.713,55.957,28.56,70823690240,163.824,174.469,Health Care
2025-01-22,166.359,167.375,164.176,166.07,1610900,ZTS,3.644,52.577,28.56,70823690240,164.004,174.483,Health Care
2025-01-23,165.83,166.737,163.03,166.398,2318600,ZTS,3.653,53.759,28.56,70823690240,164.134,174.498,Health Care
2025-01-24,165.502,168.511,165.392,168.043,2465600,ZTS,3.582,59.571,28.56,70823690240,164.374,174.521,Health Care
2025-01-27,167.754,172.897,167.754,172.448,2404500,ZTS,3.79,70.884,28.56,70823690240,164.814,174.559,Health Care
2025-01-28,172.667,174.342,168.89,169.847,2164600,ZTS,4.011,59.534,28.56,70823690240,165.083,174.604,Health Care
2025-01-29,169.129,170.614,168.432,169.648,2144200,ZTS,3.768,58.703,28.56,70823690240,165.388,174.649,Health Care
2025-01-30,171.063,173.495,170.784,172.129,1785600,ZTS,3.778,65.601,28.56,70823690240,165.934,174.771,Health Care
2025-01-31,171.162,172.757,170.106,170.325,2630700,ZTS,3.628,57.539,28.56,70823690240,166.356,174.884,Health Care
2025-02-03,168.491,172.528,167.714,171.362,2602000,ZTS,3.786,60.738,28.56,70823690240,166.845,174.986,Health Care
2025-02-04,171.521,172.568,169.538,171.661,2696200,ZTS,3.685,61.699,28.56,70823690240,167.315,175.095,Health Care
2025-02-05,171.97,175.767,171.511,175.079,2084900,ZTS,3.761,71.043,28.56,70823690240,167.826,175.214,Health Care
2025-02-06,175.438,176.803,173.415,173.534,2419500,ZTS,3.712,63.025,28.56,70823690240,168.381,175.357,Health Care
2025-02-07,173.634,174.91,170.355,170.853,1927100,ZTS,3.824,51.408,28.56,70823690240,168.725,175.491,Health Care
2025-02-10,170.853,171.96,169.947,171.332,2936100,ZTS,3.582,53.185,28.56,70823690240,169.178,175.609,Health Care
2025-02-11,170.604,174.252,170.136,173.704,2309400,ZTS,3.654,61.284,28.56,70823690240,169.6,175.731,Health Care
2025-02-12,171.88,173.534,170.953,173.295,2886500,ZTS,3.533,59.246,28.56,70823690240,170.096,175.839,Health Care
2025-02-13,161.445,165.551,153.861,164.375,12304100,ZTS,5.653,32.246,28.56,70823690240,170.01,175.878,Health Care
2025-02-14,163.429,163.987,155.814,156.99,7657200,ZTS,6.041,22.465,28.56,70823690240,169.445,175.873,Health Care
2025-02-18,155.944,156.552,153.801,155.954,6903600,ZTS,5.661,21.413,28.56,70823690240,169.001,175.865,Health Care
2025-02-19,156.014,157.04,154.628,156.113,4015300,ZTS,5.228,22.061,28.56,70823690240,168.458,175.862,Health Care
2025-02-20,156.113,157.917,155.256,156.891,4348300,ZTS,4.885,25.515,28.56,70823690240,167.999,175.82,Health Care
2025-02-21,157.249,160.369,157.07,159.92,3299300,ZTS,4.698,37.891,28.56,70823690240,167.675,175.793,Health Care
2025-02-24,161.535,165.013,160.279,164.754,3698000,ZTS,4.75,52.439,28.56,70823690240,167.511,175.796,Health Care
2025-02-25,165.342,168.422,162.801,167.963,4003300,ZTS,4.867,59.674,28.56,70823690240,167.286,175.803,Health Care
2025-02-26,167.644,168.432,164.325,164.435,2609700,ZTS,4.765,50.021,28.56,70823690240,167.016,175.81,Health Care
2025-02-27,164.046,166.887,163.947,164.425,2253500,ZTS,4.522,49.995,28.56,70823690240,166.755,175.801,Health Care
2025-02-28,165.332,167.056,163.339,166.678,3333300,ZTS,4.415,56.036,28.56,70823690240,166.482,175.798,Health Care
2025-03-03,165.691,170.026,165.521,169.956,3020200,ZTS,4.427,63.453,28.56,70823690240,166.464,175.818,Health Care
2025-03-04,170.814,174.212,168.611,169.329,3013700,ZTS,4.583,61.173,28.56,70823690240,166.362,175.83,Health Care
2025-03-05,168.86,171.481,164.664,166.438,3667900,ZTS,4.881,51.368,28.56,70823690240,166.101,175.805,Health Care
2025-03-06,165.372,167.166,164.724,166.688,3011500,ZTS,4.556,52.132,28.56,70823690240,165.681,175.779,Health Care
2025-03-07,166.299,170.355,166.199,169.797,3296800,ZTS,4.502,60.955,28.56,70823690240,165.495,175.768,Health Care
2025-03-10,169.079,176.405,169.069,171.222,3183800,ZTS,4.88,64.423,28.56,70823690240,165.513,175.762,Health Care
2025-03-11,170.046,171.242,163.588,163.837,3511400,ZTS,5.25,42.077,28.56,70823690240,165.138,175.726,Health Care
2025-03-12,162.691,163.438,159.98,161.136,2384400,ZTS,5.064,36.705,28.56,70823690240,164.51,175.681,Health Care
2025-03-13,160.11,161.047,159.033,159.522,2744700,ZTS,4.669,33.734,28.56,70823690240,163.821,175.634,Health Care
2025-03-14,158.794,160.887,157.768,160.718,2778700,ZTS,4.463,38.022,28.56,70823690240,163.638,175.597,Health Care
2025-03-17,161.664,165.262,161.236,164.615,1982900,ZTS,4.474,50.148,28.56,70823690240,164.02,175.573,Health Care
2025-03-18,164.565,164.864,162.691,163.877,1879300,ZTS,4.167,48.094,28.56,70823690240,164.416,175.547,Health Care
2025-03-19,163.478,164.365,162.292,163.199,1667200,ZTS,3.888,46.091,28.56,70823690240,164.77,175.526,Health Care
2025-03-20,163.279,163.588,161.704,162.611,2026600,ZTS,3.621,44.247,28.56,70823690240,165.056,175.5,Health Care
2025-03-21,162.332,162.492,160.369,162.482,2886900,ZTS,3.437,43.801,28.56,70823690240,165.184,175.46,Health Care
2025-03-24,161.724,164.923,161.156,162.621,1817400,ZTS,3.481,44.496,28.56,70823690240,165.077,175.424,Health Care
2025-03-25,162.761,163.797,159.711,160.758,1583800,ZTS,3.562,37.376,28.56,70823690240,164.717,175.358,Health Care
2025-03-26,160.618,162.92,160.14,162.272,2078200,ZTS,3.457,45.548,28.56,70823690240,164.609,175.295,Health Care
2025-03-27,162.701,164.854,161.116,164.465,1590500,ZTS,3.495,55.291,28.56,70823690240,164.611,175.243,Health Care
2025-03-28,163.448,164.844,162.272,162.561,1550300,ZTS,3.372,46.887,28.56,70823690240,164.405,175.171,Health Care
2025-03-31,162.571,164.345,161.037,164.096,3137000,ZTS,3.363,53.467,28.56,70823690240,164.112,175.109,Health Care
2025-04-01,163.369,165.163,160.847,161.365,2735000,ZTS,3.49,42.626,28.56,70823690240,163.714,175.046,Health Care
2025-04-02,160.977,163.1,160.259,162.95,2027200,ZTS,3.404,49.484,28.56,70823690240,163.54,175.014,Health Care
2025-04-03,163.06,165.781,158.724,159.073,3275500,ZTS,3.891,36.999,28.56,70823690240,163.159,174.966,Health Care
2025-04-04,155.475,157.16,150.672,151.22,3612000,ZTS,4.492,23.274,28.56,70823690240,162.23,174.877,Health Care
2025-04-07,146.924,152.874,143.366,148.599,4263200,ZTS,5.161,20.364,28.56,70823690240,161.099,174.781,Health Care
2025-04-08,151.937,152.804,141.911,143.924,3267300,ZTS,5.925,16.198,28.56,70823690240,160.103,174.669,Health Care
2025-04-09,140.685,153.771,139.23,153.034,5051900,ZTS,7.074,42.603,28.56,70823690240,159.698,174.588,Health Care
2025-04-10,152.127,152.127,141.562,146.506,3527300,ZTS,7.66,33.797,28.56,70823690240,159.047,174.471,Health Care
2025-04-11,146.147,149.236,144.323,148.937,2850500,ZTS,7.294,39.199,28.56,70823690240,158.458,174.385,Health Care
2025-04-14,150.951,151.818,147.442,150.323,3249900,ZTS,6.905,42.294,28.56,70823690240,157.744,174.292,Health Care
2025-04-15,150.921,150.951,147.761,148.718,2785200,ZTS,6.409,39.6,28.56,70823690240,156.986,174.163,Health Care
2025-04-16,148.529,149.615,145.31,146.266,2390100,ZTS,6.129,35.602,28.56,70823690240,156.139,174.037,Health Care
2025-04-17,146.735,149.525,146.266,148.17,4239800,ZTS,5.746,40.943,28.56,70823690240,155.417,173.924,Health Care
2025-04-21,148.67,148.67,145.3,146.85,2654900,ZTS,5.429,38.395,28.56,70823690240,154.635,173.794,Health Care
2025-04-22,148.02,150.74,147.81,149.99,2832800,ZTS,5.224,47.383,28.56,70823690240,154.004,173.676,Health Care
2025-04-23,151.94,153.77,150.61,150.91,2093100,ZTS,5.032,49.857,28.56,70823690240,153.512,173.565,Health Care
2025-04-24,150.87,152.58,148.0,152.3,2147400,ZTS,4.971,53.654,28.56,70823690240,153.013,173.46,Health Care
2025-04-25,152.05,153.92,150.5,153.47,3543600,ZTS,4.765,56.83,28.56,70823690240,152.463,173.365,Health Care
2025-04-28,153.35,154.78,152.45,153.57,1873400,ZTS,4.44,57.12,28.56,70823690240,152.014,173.275,Health Care
2025-04-29,153.29,156.22,152.25,155.43,2065100,ZTS,4.377,62.519,28.56,70823690240,151.58,173.174,Health Care
2025-04-30,155.72,157.2,153.77,156.4,2926200,ZTS,4.251,65.158,28.56,70823690240,151.332,173.07,Health Care
2025-05-01,156.55,157.42,152.3,155.65,1930300,ZTS,4.367,61.306,28.56,70823690240,150.967,172.969,Health Care
2025-05-02,158.49,159.97,156.68,157.44,2654700,ZTS,4.361,66.724,28.56,70823690240,150.885,172.851,Health Care
2025-05-05,157.2,158.3,155.58,158.06,3888600,ZTS,4.142,68.487,28.56,70823690240,151.227,172.741,Health Care
2025-05-06,159.68,159.68,148.99,149.87,4124400,ZTS,5.015,37.887,28.56,70823690240,151.291,172.602,Health Care
2025-05-07,151.68,156.62,151.01,155.99,4453800,ZTS,5.246,55.161,28.56,70823690240,151.894,172.497,Health Care
2025-05-08,155.48,162.16,155.02,161.69,5580100,ZTS,5.499,65.478,28.56,70823690240,152.327,172.41,Health Care
2025-05-09,161.41,162.44,159.08,159.27,4243100,ZTS,5.214,58.845,28.56,70823690240,152.965,172.317,Health Care
2025-05-12,161.03,164.59,160.68,161.92,3453700,ZTS,5.228,63.515,28.56,70823690240,153.614,172.236,Health Care
2025-05-13,160.72,162.91,160.06,160.41,3336700,ZTS,4.911,59.106,28.56,70823690240,154.119,172.142,Health Care
2025-05-14,160.0,160.65,154.45,154.92,3473400,ZTS,5.083,45.774,28.56,70823690240,154.429,172.026,Health Care
2025-05-15,156.24,160.41,155.82,160.35,3536200,ZTS,5.137,56.875,28.56,70823690240,155.133,171.926,Health Care
2025-05-16,161.36,163.24,160.2,163.04,2391700,ZTS,4.857,61.393,28.56,70823690240,155.877,171.84,Health Care
2025-05-19,161.92,164.18,161.55,163.94,2077400,ZTS,4.56,62.893,28.56,70823690240,156.731,171.767,Health Care
2025-05-20,163.34,164.85,163.17,163.65,1780700,ZTS,4.176,61.997,28.56,70823690240,157.414,171.681,Health Care
2025-05-21,162.82,164.57,161.3,161.44,2916800,ZTS,4.055,55.096,28.56,70823690240,157.94,171.594,Health Care
2025-05-22,160.26,162.61,159.64,161.97,2913700,ZTS,3.911,56.438,28.56,70823690240,158.424,171.537,Health Care
2025-05-23,160.55,163.06,160.14,162.58,2732200,ZTS,3.779,58.1,28.56,70823690240,158.879,171.432,Health Care
2025-05-27,164.0,166.89,163.83,166.26,2323100,ZTS,3.85,66.896,28.56,70823690240,159.514,171.347,Health Care
2025-05-28,166.16,166.65,164.52,165.4,1723700,ZTS,3.62,63.312,28.56,70823690240,160.012,171.241,Health Care
2025-05-29,165.92,167.79,165.11,167.14,2450400,ZTS,3.495,67.391,28.56,70823690240,160.549,171.158,Health Care
2025-05-30,166.92,169.79,165.34,168.63,5467800,ZTS,3.622,70.618,28.56,70823690240,161.199,171.09,Health Care
